YY,MM,DD,MT,Precipitation,DOTW,W(DOE),PH,Attendance
2015,7,13,85,1,1,0,0,58859
2015,7,14,78,0,2,0,0,22376
2015,7,15,80,0,3,0,0,25199
2015,7,16,79,1,4,0,0,10310
2015,7,17,79,1,5,0,0,3631
2015,7,18,85,1,6,1,0,78675
2015,7,19,93,0,0,1,0,147345
2015,7,20,94,0,1,0,0,92202
2015,7,21,89,0,2,0,0,61765
2015,7,22,85,0,3,0,0,36079
2015,7,23,84,0,4,0,0,24648
2015,7,24,86,0,5,0,0,27471
2015,7,25,86,0,6,1,0,74006
2015,7,26,88,0,0,1,0,110710
2015,7,27,85,0,1,0,0,36561
2015,7,28,94,0,2,0,0,72645
2015,7,29,94,0,3,0,0,65965
2015,7,30,85,0,4,0,0,16522
2015,7,31,90,0,5,0,0,33600
2015,8,1,89,0,6,1,0,117540
2015,8,2,89,1,0,1,0,141283
2015,8,3,90,0,1,0,0,89598
2015,8,4,90,0,2,0,0,82918
2015,8,5,87,0,3,0,0,61984
2015,8,6,82,0,4,0,0,31547
2015,8,7,83,1,5,0,0,26161
2015,8,8,81,0,6,1,0,66650
2015,8,9,84,0,0,1,0,108106
2015,8,10,81,1,1,0,0,30500
2015,8,11,80,0,2,0,0,22526
2015,8,12,84,0,3,0,0,34852
2015,8,13,83,0,4,0,0,23421
2015,8,14,87,1,5,0,0,32290
2015,8,15,92,1,6,1,0,102582
2015,8,16,92,0,0,1,0,133241
2015,8,17,93,1,1,0,0,74640
2015,8,18,90,1,2,0,0,53706
2015,8,19,86,1,3,0,0,28020
2015,8,20,85,1,4,0,0,16589
2015,8,21,87,0,5,0,0,22870
2015,8,22,84,0,6,1,0,55150
2015,8,23,82,1,0,1,0,69391
2015,8,24,86,0,1,0,0,31960
2015,8,25,88,0,2,0,0,34783
2015,8,26,83,0,3,0,0,4346
2015,8,27,80,0,4,0,0,16588
2015,8,28,82,1,5,0,0,17223
2015,8,29,85,1,6,1,0,43567
2015,8,30,90,0,0,1,0,97983
2015,8,31,91,0,1,0,0,42840
2015,9,1,88,0,2,0,0,64062
2015,9,2,89,0,3,0,0,62134
2015,9,3,92,0,4,0,0,69709
2015,9,4,83,0,5,0,0,20265
2015,9,5,81,0,6,1,0,57297
2015,9,6,84,0,0,1,0,98753
2015,9,7,91,1,1,0,0,68662
2015,9,8,96,1,2,0,0,85739
2015,9,9,89,1,3,0,0,45799
2015,9,10,81,0,4,0,0,4565
2016,5,26,90,1,4,0,0,77253
2016,5,27,86,1,5,0,0,51567
2016,5,28,90,1,6,1,0,117108
2016,5,29,85,1,0,1,0,120552
2016,5,30,80,0,1,0,1,404950
2016,5,31,84,0,2,0,0,52684
2016,6,1,82,1,3,0,0,75200
2016,6,2,75,0,4,0,0,38717
2016,6,3,70,0,5,0,0,8280
2016,6,4,83,1,6,1,0,113127
2016,6,5,71,1,0,1,0,83310
2016,6,6,84,1,1,0,0,85185
2016,6,7,85,0,2,0,0,86714
2016,6,8,67,0,3,0,0,5493
2016,6,9,72,0,4,0,0,11585
2016,6,10,77,1,5,0,0,25205
2016,6,11,87,0,6,1,0,122713
2016,6,12,84,0,0,1,0,135659
2016,6,13,73,0,1,0,0,23499
2016,6,14,79,0,2,0,0,45328
2016,6,15,84,1,3,0,0,58948
2016,6,16,76,0,4,0,0,17714
2016,6,17,76,0,5,0,0,11034
2016,6,18,86,0,6,1,0,105084
2016,6,19,85,0,0,1,0,127534
2016,6,20,82,0,1,0,0,53385
2016,6,21,87,0,2,0,0,70463
2016,6,22,84,0,3,0,0,49528
2016,6,23,80,0,4,0,0,23843
2016,6,24,83,0,5,0,0,31417
2016,6,25,84,0,6,1,0,82704
2016,6,26,85,1,0,1,0,111199
2016,6,27,83,0,1,0,0,45259
2016,6,28,75,0,2,0,0,567
2016,6,29,83,0,3,0,0,31899
2016,6,30,85,1,4,0,0,31265
2016,7,1,79,0,5,0,0,39851
2016,7,2,76,0,6,1,0,72131
2016,7,3,78,0,0,1,0,108835
2016,7,4,83,0,1,0,1,437291
2016,7,5,87,0,2,0,0,85025
2016,7,6,92,1,3,0,0,98645
2016,7,7,90,1,4,0,0,82462
2016,7,8,84,0,5,0,0,50731
2016,7,9,72,0,6,1,0,40248
2016,7,10,79,0,0,1,0,100709
2016,7,11,80,1,1,0,0,42109
2016,7,12,81,0,2,0,0,43638
2016,7,13,84,1,3,0,0,47756
2016,7,14,88,0,4,0,0,63539
2016,7,15,89,0,5,0,0,61611
2016,7,16,89,0,6,1,0,108146
2016,7,17,90,1,0,1,0,136641
2016,7,18,93,0,1,0,0,94459
2016,7,19,84,0,2,0,0,45015
2016,7,20,83,0,3,0,0,33584
2016,7,21,88,1,4,0,0,47204
2016,7,22,93,0,5,0,0,67740
2016,7,23,95,1,6,1,0,120320
2016,7,24,90,1,0,1,0,123764
2016,7,25,90,0,1,0,0,67327
2016,7,26,93,0,2,0,0,74902
2016,7,27,90,1,3,0,0,50510
2016,7,28,92,1,4,0,0,53333
2016,7,29,88,1,5,0,0,27647
2016,7,30,84,0,6,1,0,58634
2016,7,31,81,0,0,1,0,71580
2016,8,1,81,0,1,0,0,53842
2016,8,2,81,0,2,0,0,47163
2016,8,3,81,0,3,0,0,40483
2016,8,4,82,1,4,0,0,35097
2016,8,5,84,1,5,0,0,37920
2016,8,6,90,0,6,1,0,116422
2016,8,7,90,0,0,1,0,143623
2016,8,8,86,0,1,0,0,64722
2016,8,9,88,0,2,0,0,67546
2016,8,10,88,0,3,0,0,60866
2016,8,11,92,0,4,0,0,73192
2016,8,12,93,1,5,0,0,67807
2016,8,13,96,1,6,1,0,128596
2016,8,14,95,0,0,1,0,154503
2016,8,15,92,0,1,0,0,80354
2016,8,16,90,0,2,0,0,64171
2016,8,17,88,1,3,0,0,44531
2016,8,18,88,0,4,0,0,41309
2016,8,19,90,1,5,0,0,40675
2016,8,20,86,1,6,1,0,68204
2016,8,21,88,1,0,1,0,104908
2016,8,22,82,0,1,0,0,19962
2016,8,23,82,0,2,0,0,13282
2016,8,24,86,1,3,0,0,22151
2016,8,25,84,0,4,0,0,9426
2016,8,26,93,0,5,0,0,45509
2016,8,27,88,1,6,1,0,64829
2016,8,28,88,0,0,1,0,95488
2016,8,29,93,0,1,0,0,59351
2016,8,30,84,0,2,0,0,9908
2016,8,31,88,0,3,0,0,22234
2016,9,1,81,0,4,0,0,24450
2016,9,2,82,0,5,0,0,22522
2016,9,3,79,0,6,1,0,54802
2016,9,4,82,0,0,1,0,96258
2016,9,5,86,0,1,0,1,419962
2016,9,6,81,1,2,0,0,21475
2016,9,7,86,1,3,0,0,38553
2016,9,8,90,0,4,0,0,54336
2016,9,9,90,0,5,0,0,47656
2016,9,10,91,1,6,1,0,95485
2017,5,26,70,0,5,0,0,5000
2017,5,27,71,1,6,1,0,30000
2017,5,28,70,0,0,1,0,49000
2017,5,29,61,1,1,0,1,2100
2017,5,30,59,0,2,0,0,1000
2017,5,31,78,0,3,0,0,2300
2017,6,1,80,1,4,0,0,8000
2017,6,2,78,0,5,0,0,9500
2017,6,3,77,1,6,1,0,46000
2017,6,4,69,0,0,1,0,16000
2017,6,5,68,1,1,0,0,14000
2017,6,6,61,0,2,0,0,1650
2017,6,7,70,0,3,0,0,15000
2017,6,8,71,0,4,0,0,8000
2017,6,9,83,1,5,0,0,13000
2017,6,10,86,0,6,1,0,75000
2017,6,11,91,1,0,1,0,360000
2017,6,12,95,1,1,0,0,132000
2017,6,13,94,0,2,0,0,76000
2017,6,14,83,1,3,0,0,7500
2017,6,15,75,1,4,0,0,7500
2017,6,16,69,0,5,0,0,4000
2017,6,17,72,1,6,1,0,306000
2017,6,18,84,0,0,1,0,69500
2017,6,19,86,1,1,0,0,7300
2017,6,20,83,1,2,0,0,17000
2017,6,21,83,0,3,0,0,7500
2017,6,22,83,0,4,0,0,6000
2017,6,23,84,0,5,0,0,5500
2017,6,24,84,1,6,1,0,44000
2017,6,25,83,0,0,1,0,305000
2017,6,26,80,1,1,0,0,21000
2017,6,27,78,1,2,0,0,5200
2017,6,28,82,1,3,0,0,6700
2017,6,29,83,1,4,0,0,9900
2017,6,30,89,1,5,0,0,120000
2017,7,1,84,1,6,1,0,12000
2017,7,2,89,1,0,1,0,370000
2017,7,3,89,0,1,0,0,128000
2017,7,4,88,0,2,0,1,705000
2017,7,5,84,0,3,0,0,8000
2017,7,6,78,0,4,0,0,9000
2017,7,7,83,1,5,0,0,6500
2017,7,8,85,0,6,1,0,55000
2017,7,9,85,0,0,1,0,125000
2017,7,10,87,1,1,0,0,23000
2017,7,11,87,0,2,0,0,11000
2017,7,12,89,0,3,0,0,8500
2017,7,13,91,1,4,0,0,8000
2017,7,14,75,1,5,0,0,1450
2017,7,15,86,0,6,1,0,278000
2017,7,16,86,0,0,1,0,385000
2017,7,17,85,0,1,0,0,18000
2017,7,18,88,0,2,0,0,20000
2017,7,19,93,0,3,0,0,12500
2017,7,20,96,1,4,0,0,15000
2017,7,21,93,0,5,0,0,100000
2017,7,22,91,0,6,1,0,235000
2017,7,23,81,1,0,1,0,155000
2017,7,24,74,1,1,0,0,6050
2017,7,25,73,0,2,0,0,2200
2017,7,26,78,1,3,0,0,18000
2017,7,27,78,0,4,0,0,3200
2017,7,28,84,0,5,0,0,13500
2017,7,29,78,0,6,1,0,5000
2017,7,30,84,0,0,1,0,190000
2017,7,31,89,0,1,0,0,40000
2017,8,1,90,1,2,0,0,18000
2017,8,2,84,1,3,0,0,2200
2017,8,3,86,0,4,0,0,17500
2017,8,4,85,1,5,0,0,18500
2017,8,5,81,1,6,1,0,76000
2017,8,6,78,0,0,1,0,185000
2017,8,7,72,1,1,0,0,550
2017,8,8,82,0,2,0,0,3000
2017,8,9,85,0,3,0,0,16500
2017,8,10,85,0,4,0,0,10500
2017,8,11,81,0,5,0,0,16000
2017,8,12,78,1,6,1,0,83000
2017,8,13,86,0,0,1,0,295000
2017,8,14,81,0,1,0,0,9500
2017,8,15,75,1,2,0,0,1550
2017,8,16,89,0,3,0,0,20800
2017,8,17,82,1,4,0,0,20000
2017,8,18,82,1,5,0,0,3000
2017,8,19,89,0,6,1,0,125000
2017,8,20,86,0,0,1,0,345000
2017,8,21,87,0,1,0,0,31500
2017,8,22,91,0,2,0,0,25000
2017,8,23,85,1,3,0,0,26500
2017,8,24,83,0,4,0,0,22500
2017,8,25,80,0,5,0,0,11000
2017,8,26,81,0,6,1,0,164000
2017,8,27,80,0,0,1,0,173500
2017,8,28,76,0,1,0,0,9000
2017,8,29,70,1,2,0,0,450
2017,8,30,82,0,3,0,0,20500
2017,8,31,84,1,4,0,0,7750
2017,9,1,74,1,5,0,0,17500
2017,9,2,69,1,6,1,0,10000
2017,9,3,73,1,0,1,0,20075
2017,9,4,82,0,1,0,1,80000
2017,9,5,87,0,2,0,0,16000
2017,9,6,72,1,3,0,0,160
2017,9,7,75,1,4,0,0,4000
2017,9,8,74,1,5,0,0,3300
2017,9,9,71,0,6,1,0,6000
2017,9,10,76,0,0,1,0,6000
2018,5,26,88,0,1,0,0,165000
2018,5,27,77,1,2,0,0,1515
2018,5,28,69,0,3,0,1,11500
2018,5,29,88,0,4,0,0,4500
2018,5,30,73,0,5,0,0,1500
2018,5,31,68,0,6,1,0,1100
2018,6,1,80,0,0,1,0,4400
2018,6,2,87,0,1,0,0,17000
2018,6,3,71,1,2,0,0,2900
2018,6,4,75,1,3,0,0,70500
2018,6,5,76,0,4,0,0,3800
2018,6,6,71,0,5,0,0,2800
2018,6,7,71,0,6,1,0,7000
2018,6,8,81,0,0,1,0,12000
2018,6,9,84,0,1,0,0,127500
2018,6,10,72,0,2,0,0,15000
2018,6,11,73,0,3,0,0,45600
2018,6,12,73,0,4,0,0,500
2018,6,13,76,0,5,0,0,1050
2018,6,14,87,0,6,1,0,47000
2018,6,15,77,0,0,1,0,9500
2018,6,16,85,0,1,0,0,205000
2018,6,17,89,0,2,0,0,85000
2018,6,18,90,1,3,0,0,174000
2018,6,19,90,0,4,0,0,13800
2018,6,20,82,0,5,0,0,13000
2018,6,21,86,1,6,1,0,26500
2018,6,22,75,0,0,1,0,19000
2018,6,23,68,0,1,0,0,37200
2018,6,24,84,0,2,0,0,111000
2018,6,25,84,0,3,0,0,21500
2018,6,26,77,0,4,0,0,11700
2018,6,27,74,0,5,0,0,2100
2018,6,28,84,1,6,1,0,16000
2018,6,29,93,0,0,1,0,175000
2018,6,30,94,0,1,0,0,225000
2018,7,1,96,0,2,0,0,58000
2018,7,2,94,0,3,0,0,115000
2018,7,3,91,0,4,0,0,29000
2018,7,4,87,0,5,0,1,1520000
2018,7,5,88,0,6,1,0,49000
2018,7,6,82,1,0,1,0,28400
2018,7,7,78,0,1,0,0,328000
2018,7,8,83,0,2,0,0,260000
2018,7,9,87,0,3,0,0,36500
2018,7,10,92,0,4,0,0,27000
2018,7,11,88,0,5,0,0,33000
2018,7,12,86,0,6,1,0,50500
2018,7,13,85,0,0,1,0,88500
2018,7,14,89,0,1,0,0,201500
2018,7,15,86,1,2,0,0,82550
2018,7,16,90,0,3,0,0,28500
2018,7,17,89,1,4,0,0,6000
2018,7,18,84,0,5,0,0,81200
2018,7,19,82,0,6,1,0,77000
2018,7,20,82,0,0,1,0,94000
2018,7,21,77,1,1,0,0,74000
2018,7,22,78,1,2,0,0,80500
2018,7,23,79,1,3,0,0,76300
2018,7,24,81,0,4,0,0,3300
2018,7,25,77,1,5,0,0,3825
2018,7,26,83,1,6,1,0,52000
2018,7,27,85,1,0,1,0,96000
2018,7,28,84,0,1,0,0,84000
2018,7,29,81,0,2,0,0,76200
2018,7,30,78,1,3,0,0,20000
2018,7,31,81,0,4,0,0,28900
2018,8,1,83,1,5,0,0,10150
2018,8,2,87,1,6,1,0,13300
2018,8,3,85,1,0,1,0,25000
2018,8,4,90,1,1,0,0,60400
2018,8,5,93,0,2,0,0,107000
2018,8,6,93,0,3,0,0,39000
2018,8,7,91,0,4,0,0,18500
2018,8,8,92,0,5,0,0,20600
2018,8,9,91,1,6,1,0,32000
2018,8,10,90,0,0,1,0,53000
2018,8,11,80,1,1,0,0,175
2018,8,12,87,1,2,0,0,46000
2018,8,13,79,1,3,0,0,1020
2018,8,14,85,1,4,0,0,426145
2018,8,15,91,1,5,0,0,40800
2018,8,16,92,0,6,1,0,58000
2018,8,17,90,0,0,1,0,52000
2018,8,18,88,1,1,0,0,77500
2018,8,19,74,0,2,0,0,25250
2018,8,20,75,0,3,0,0,18300
2018,8,21,79,0,4,0,0,14700
2018,8,22,87,1,5,0,0,17350
2018,8,23,82,0,6,1,0,21000
2018,8,24,86,0,0,1,0,66000
2018,8,25,82,0,1,0,0,50500
2018,8,26,86,0,2,0,0,100000
2018,8,27,90,0,3,0,0,23500
2018,8,28,96,0,4,0,0,45500
2018,8,29,95,0,5,0,0,82500
2018,8,30,92,0,6,1,0,62100
2018,8,31,81,0,0,1,0,16500
2018,9,1,79,0,1,0,0,36000
2018,9,2,84,0,2,0,0,58000
2018,9,3,90,0,3,0,1,100000
2018,9,4,94,0,4,0,0,52000
2018,9,5,91,0,5,0,0,11500
2018,9,6,94,0,6,1,0,31000
2018,9,7,78,0,0,1,0,13000
2018,9,8,73,0,1,0,0,11700
2018,9,9,66,1,2,0,0,5700
2018,9,10,70,0,3,0,0,3500
