YY,MM,DD,MT,Precipitation,DOTW,W(DOE),PH,Attendance
2015,7,13,85,0,1,0,0,1849
2015,7,14,80,0,2,0,0,3087
2015,7,15,82,1,3,0,0,2252
2015,7,16,82,0,4,0,0,3129
2015,7,17,82,0,5,0,0,3353
2015,7,18,89,1,6,1,0,1149
2015,7,19,99,0,0,1,0,1501
2015,7,20,97,0,1,0,0,517
2015,7,21,92,0,2,0,0,722
2015,7,22,86,0,3,0,0,2163
2015,7,23,86,0,4,0,0,2387
2015,7,24,89,0,5,0,0,2002
2015,7,25,87,0,6,1,0,2277
2015,7,26,92,0,0,1,0,12
2015,7,27,87,0,1,0,0,1581
2015,7,28,94,0,2,0,0,385
2015,7,29,96,0,3,0,0,203
2015,7,30,91,1,4,0,0,788
2015,7,31,93,0,5,0,0,1260
2015,8,1,92,0,6,1,0,166
2015,8,2,92,0,0,1,0,1108
2015,8,3,94,0,1,0,0,936
2015,8,4,93,1,2,0,0,1162
2015,8,5,90,0,3,0,0,324
2015,8,6,86,0,4,0,0,1359
2015,8,7,85,0,5,0,0,1786
2015,8,8,82,0,6,1,0,2264
2015,8,9,85,0,0,1,0,381
2015,8,10,83,0,1,0,0,1365
2015,8,11,82,1,2,0,0,1138
2015,8,12,86,0,3,0,0,1204
2015,8,13,83,0,4,0,0,2037
2015,8,14,88,0,5,0,0,1246
2015,8,15,93,0,6,1,0,102
2015,8,16,93,0,0,1,0,1173
2015,8,17,96,0,1,0,0,1203
2015,8,18,90,0,2,0,0,238
2015,8,19,86,0,3,0,0,1273
2015,8,20,85,0,4,0,0,1700
2015,8,21,88,1,5,0,0,662
2015,8,22,86,0,6,1,0,1591
2015,8,23,83,0,0,1,0,924
2015,8,24,86,0,1,0,0,894
2015,8,25,91,0,2,0,0,104
2015,8,26,83,0,3,0,0,1951
2015,8,27,81,0,4,0,0,2580
2015,8,28,82,0,5,0,0,2602
2015,8,29,85,0,6,1,0,1863
2015,8,30,90,0,0,1,0,427
2015,8,31,92,0,1,0,0,254
2015,9,1,87,0,2,0,0,181
2015,9,2,89,0,3,0,0,363
2015,9,3,93,0,4,0,0,951
2015,9,4,82,0,5,0,0,1505
2015,9,5,80,0,6,1,0,1780
2015,9,6,83,0,0,1,0,103
2015,9,7,93,0,1,0,0,1554
2015,9,8,96,0,2,0,0,1938
2015,9,9,89,1,3,0,0,947
2015,9,10,80,1,4,0,0,1102
2016,5,26,91,0,4,0,0,633
2016,5,27,87,0,5,0,0,1669
2016,5,28,95,0,6,1,0,85
2016,5,29,88,0,0,1,0,61
2016,5,30,81,1,1,0,1,8506
2016,5,31,83,0,2,0,0,1877
2016,6,1,83,0,3,0,0,935
2016,6,2,72,0,4,0,0,3391
2016,6,3,70,0,5,0,0,4020
2016,6,4,83,0,6,1,0,1253
2016,6,5,72,1,0,1,0,1556
2016,6,6,85,0,1,0,0,151
2016,6,7,87,1,2,0,0,684
2016,6,8,67,1,3,0,0,3597
2016,6,9,74,0,4,0,0,3054
2016,6,10,79,0,5,0,0,2264
2016,6,11,90,0,6,1,0,98
2016,6,12,87,0,0,1,0,764
2016,6,13,75,0,1,0,0,2248
2016,6,14,80,0,2,0,0,1458
2016,6,15,85,0,3,0,0,668
2016,6,16,76,0,4,0,0,2717
2016,6,17,78,0,5,0,0,2536
2016,6,18,85,0,6,1,0,985
2016,6,19,86,0,0,1,0,492
2016,6,20,84,0,1,0,0,492
2016,6,21,91,0,2,0,0,704
2016,6,22,88,0,3,0,0,128
2016,6,23,82,0,4,0,0,1569
2016,6,24,81,0,5,0,0,1996
2016,6,25,82,0,6,1,0,1663
2016,6,26,86,0,0,1,0,423
2016,6,27,85,1,1,0,0,295
2016,6,28,76,1,2,0,0,1754
2016,6,29,86,1,3,0,0,50
2016,6,30,86,0,4,0,0,827
2016,7,1,79,1,5,0,0,662
2016,7,2,79,0,6,1,0,1184
2016,7,3,81,0,0,1,0,496
2016,7,4,82,1,1,0,1,10686
2016,7,5,89,1,2,0,0,1970
2016,7,6,94,0,3,0,0,2107
2016,7,7,92,0,4,0,0,1477
2016,7,8,88,1,5,0,0,1095
2016,7,9,71,0,6,1,0,2876
2016,7,10,82,1,0,1,0,1283
2016,7,11,83,0,1,0,0,254
2016,7,12,83,0,2,0,0,30
2016,7,13,87,0,3,0,0,618
2016,7,14,91,1,4,0,0,1859
2016,7,15,92,0,5,0,0,1184
2016,7,16,91,1,6,1,0,1765
2016,7,17,91,0,0,1,0,2387
2016,7,18,94,1,1,0,0,3070
2016,7,19,85,0,2,0,0,367
2016,7,20,83,0,3,0,0,263
2016,7,21,89,0,4,0,0,730
2016,7,22,95,0,5,0,0,1724
2016,7,23,95,0,6,1,0,1854
2016,7,24,92,0,0,1,0,2520
2016,7,25,93,1,1,0,0,2798
2016,7,26,92,0,2,0,0,1718
2016,7,27,91,0,3,0,0,1291
2016,7,28,91,0,4,0,0,1067
2016,7,29,86,1,5,0,0,482
2016,7,30,85,1,6,1,0,410
2016,7,31,80,1,0,1,0,670
2016,8,1,79,1,1,0,0,1055
2016,8,2,79,0,2,0,0,178
2016,8,3,80,0,3,0,0,156
2016,8,4,82,0,4,0,0,338
2016,8,5,84,0,5,0,0,520
2016,8,6,89,1,6,1,0,2318
2016,8,7,89,0,0,1,0,2939
2016,8,8,85,0,1,0,0,1550
2016,8,9,87,0,2,0,0,1731
2016,8,10,89,1,3,0,0,2566
2016,8,11,93,1,4,0,0,3154
2016,8,12,95,1,5,0,0,3336
2016,8,13,96,0,6,1,0,3016
2016,8,14,96,0,0,1,0,4290
2016,8,15,93,0,1,0,0,3103
2016,8,16,91,0,2,0,0,2474
2016,8,17,87,1,3,0,0,2092
2016,8,18,87,1,4,0,0,1868
2016,8,19,88,0,5,0,0,1193
2016,8,20,86,1,6,1,0,1571
2016,8,21,87,1,0,1,0,3049
2016,8,22,81,0,1,0,0,600
2016,8,23,83,0,2,0,0,782
2016,8,24,87,0,3,0,0,1369
2016,8,25,86,0,4,0,0,943
2016,8,26,93,0,5,0,0,2139
2016,8,27,88,0,6,1,0,1255
2016,8,28,86,0,0,1,0,2124
2016,8,29,92,0,1,0,0,2763
2016,8,30,84,0,2,0,0,916
2016,8,31,89,0,3,0,0,1706
2016,9,1,79,1,4,0,0,1273
2016,9,2,82,0,5,0,0,1004
2016,9,3,77,0,6,1,0,120
2016,9,4,82,0,0,1,0,2409
2016,9,5,85,0,1,0,1,12351
2016,9,6,81,0,2,0,0,1404
2016,9,7,86,0,3,0,0,2194
2016,9,8,90,0,4,0,0,2782
2016,9,9,91,0,5,0,0,2761
2016,9,10,91,0,6,1,0,2891
2017,5,27,72,0,6,1,0,1550
2017,5,28,71,0,0,1,0,1500
2017,5,29,61,1,1,0,1,1600
2017,5,30,59,1,2,0,0,475
2017,5,31,78,0,3,0,0,245
2017,6,1,80,1,4,0,0,1025
2017,6,2,78,0,5,0,0,450
2017,6,3,76,0,6,1,0,800
2017,6,4,69,0,0,1,0,950
2017,6,5,70,1,1,0,0,450
2017,6,6,62,0,2,0,0,550
2017,6,7,69,0,3,0,0,575
2017,6,8,70,0,4,0,0,700
2017,6,9,83,1,5,0,0,1050
2017,6,10,87,0,6,1,0,2400
2017,6,11,92,0,0,1,0,7500
2017,6,12,96,1,1,0,0,1250
2017,6,13,97,0,2,0,0,1150
2017,6,14,84,1,3,0,0,450
2017,6,15,74,1,4,0,0,480
2017,6,16,70,0,5,0,0,350
2017,6,17,72,1,6,1,0,2750
2017,6,18,87,1,0,1,0,3300
2017,6,19,91,1,1,0,0,800
2017,6,20,86,0,2,0,0,730
2017,6,21,86,0,3,0,0,1650
2017,6,22,84,0,4,0,0,1050
2017,6,23,87,1,5,0,0,500
2017,6,24,87,1,6,1,0,950
2017,6,25,85,0,0,1,0,1800
2017,6,26,80,1,1,0,0,900
2017,6,27,78,1,2,0,0,625
2017,6,28,81,1,3,0,0,800
2017,6,29,84,1,4,0,0,850
2017,6,30,90,0,5,0,0,1000
2017,7,1,84,1,6,1,0,1100
2017,7,2,89,1,0,1,0,5600
2017,7,3,89,0,1,0,0,1950
2017,7,4,86,0,2,0,1,18050
2017,7,5,83,0,3,0,0,1850
2017,7,6,78,0,4,0,0,800
2017,7,7,83,1,5,0,0,900
2017,7,8,86,0,6,1,0,4350
2017,7,9,84,0,0,1,0,31600
2017,7,10,85,1,1,0,0,2500
2017,7,11,88,1,2,0,0,1600
2017,7,12,89,0,3,0,0,2800
2017,7,13,92,1,4,0,0,1950
2017,7,14,76,1,5,0,0,450
2017,7,15,86,0,6,1,0,5100
2017,7,16,85,0,0,1,0,20000
2017,7,17,84,0,1,0,0,3200
2017,7,18,88,0,2,0,0,3100
2017,7,19,94,0,3,0,0,1900
2017,7,20,96,1,4,0,0,1900
2017,7,21,93,0,5,0,0,8000
2017,7,22,91,0,6,1,0,33000
2017,7,23,80,1,0,1,0,20500
2017,7,24,74,1,1,0,0,500
2017,7,25,73,0,2,0,0,410
2017,7,26,77,0,3,0,0,825
2017,7,27,78,0,4,0,0,750
2017,7,28,84,0,5,0,0,1000
2017,7,29,78,0,6,1,0,875
2017,7,30,83,0,0,1,0,3400
2017,7,31,89,0,1,0,0,2400
2017,8,1,90,1,2,0,0,7100
2017,8,2,84,1,3,0,0,700
2017,8,3,85,1,4,0,0,750
2017,8,4,84,1,5,0,0,750
2017,8,5,80,1,6,1,0,2900
2017,8,6,77,0,0,1,0,5400
2017,8,7,70,1,1,0,0,350
2017,8,8,81,0,2,0,0,625
2017,8,9,84,0,3,0,0,4000
2017,8,10,84,0,4,0,0,3900
2017,8,11,81,0,5,0,0,2950
2017,8,12,78,1,6,1,0,3500
2017,8,13,85,0,0,1,0,6300
2017,8,14,81,0,1,0,0,1700
2017,8,15,75,1,2,0,0,400
2017,8,16,86,0,3,0,0,1900
2017,8,17,81,0,4,0,0,1300
2017,8,18,83,1,5,0,0,370
2017,8,19,88,0,6,1,0,7300
2017,8,20,85,0,0,1,0,5600
2017,8,21,87,0,1,0,0,6500
2017,8,22,91,1,2,0,0,2900
2017,8,23,83,1,3,0,0,2700
2017,8,24,82,0,4,0,0,2200
2017,8,25,80,0,5,0,0,1550
2017,8,26,79,0,6,1,0,7400
2017,8,27,79,0,0,1,0,6300
2017,8,28,76,0,1,0,0,1170
2017,8,29,69,1,2,0,0,570
2017,8,30,80,0,3,0,0,1445
2017,8,31,83,1,4,0,0,1150
2017,9,1,73,0,5,0,0,1300
2017,9,2,68,1,6,1,0,1400
2017,9,3,72,1,0,1,0,870
2017,9,4,82,0,1,0,1,6400
2017,9,5,87,0,2,0,0,1370
2017,9,6,71,1,3,0,0,525
2017,9,7,74,1,4,0,0,750
2017,9,8,73,1,5,0,0,900
2017,9,9,71,0,6,1,0,2150
2017,9,10,74,0,0,1,0,1700
2018,5,26,90,0,1,0,0,8000
2018,5,27,77,1,2,0,0,400
2018,5,28,69,0,3,0,1,4400
2018,5,29,88,0,4,0,0,1700
2018,5,30,73,0,5,0,0,525
2018,5,31,68,0,6,1,0,420
2018,6,1,80,0,0,1,0,315
2018,6,2,87,0,1,0,0,4600
2018,6,3,71,1,2,0,0,575
2018,6,4,73,1,3,0,0,750
2018,6,5,76,0,4,0,0,1050
2018,6,6,71,0,5,0,0,870
2018,6,7,71,0,6,1,0,870
2018,6,8,81,0,0,1,0,1750
2018,6,9,84,0,1,0,0,5200
2018,6,10,72,0,2,0,0,1750
2018,6,11,73,0,3,0,0,850
2018,6,12,74,0,4,0,0,820
2018,6,13,76,0,5,0,0,600
2018,6,14,87,0,6,1,0,1650
2018,6,15,77,0,0,1,0,2100
2018,6,16,85,0,1,0,0,8600
2018,6,17,89,0,2,0,0,10300
2018,6,18,93,1,3,0,0,450
2018,6,19,90,0,4,0,0,2250
2018,6,20,82,0,5,0,0,2140
2018,6,21,86,1,6,1,0,1700
2018,6,22,75,0,0,1,0,1100
2018,6,23,68,0,1,0,0,1450
2018,6,24,84,0,2,0,0,2450
2018,6,25,83,0,3,0,0,1400
2018,6,26,77,0,4,0,0,1600
2018,6,27,74,0,5,0,0,850
2018,6,28,84,1,6,1,0,600
2018,6,29,93,0,0,1,0,4150
2018,6,30,94,0,1,0,0,11150
2018,7,1,96,0,2,0,0,13100
2018,7,2,94,0,3,0,0,4300
2018,7,3,92,1,4,0,0,9100
2018,7,4,87,0,5,0,1,17600
2018,7,5,90,0,6,1,0,10100
2018,7,6,82,1,0,1,0,2200
2018,7,7,78,0,1,0,0,4850
2018,7,8,83,0,2,0,0,9600
2018,7,9,87,0,3,0,0,1925
2018,7,10,92,0,4,0,0,4600
2018,7,11,88,0,5,0,0,3850
2018,7,12,86,0,6,1,0,3950
2018,7,13,85,0,0,1,0,4250
2018,7,14,90,0,1,0,0,7700
2018,7,15,86,1,2,0,0,10800
2018,7,16,90,0,3,0,0,1550
2018,7,17,90,1,4,0,0,950
2018,7,18,87,0,5,0,0,4250
2018,7,19,82,0,6,1,0,2550
2018,7,20,81,0,0,1,0,3300
2018,7,21,77,1,1,0,0,12100
2018,7,22,81,1,2,0,0,10900
2018,7,23,82,1,3,0,0,1100
2018,7,24,82,0,4,0,0,1400
2018,7,25,79,1,5,0,0,700
2018,7,26,88,0,6,1,0,2150
2018,7,27,88,1,0,1,0,5400
2018,7,28,87,0,1,0,0,12200
2018,7,29,84,0,2,0,0,11500
2018,7,30,80,0,3,0,0,1250
2018,7,31,81,0,4,0,0,1050
2018,8,1,89,1,5,0,0,1450
2018,8,2,88,1,6,1,0,3450
2018,8,3,85,1,0,1,0,3300
2018,8,4,90,1,1,0,0,3450
2018,8,5,93,0,2,0,0,12500
2018,8,6,93,0,3,0,0,3800
2018,8,7,91,1,4,0,0,21600
2018,8,8,93,0,5,0,0,9950
2018,8,9,91,1,6,1,0,5000
2018,8,10,90,0,0,1,0,9700
2018,8,11,80,1,1,0,0,1900
2018,8,12,87,1,2,0,0,8600
2018,8,13,77,1,3,0,0,500
2018,8,14,85,1,4,0,0,85200
2018,8,15,91,1,5,0,0,9900
2018,8,16,92,0,6,1,0,7300
2018,8,17,90,0,0,1,0,7600
2018,8,18,88,1,1,0,0,15800
2018,8,19,74,0,2,0,0,2850
2018,8,20,75,0,3,0,0,2150
2018,8,21,78,0,4,0,0,1400
2018,8,22,87,1,5,0,0,1600
2018,8,23,82,0,6,1,0,3000
2018,8,24,86,0,0,1,0,4400
2018,8,25,82,0,1,0,0,5100
2018,8,26,86,0,2,0,0,7600
2018,8,27,90,0,3,0,0,2100
2018,8,28,96,0,4,0,0,8400
2018,8,29,95,0,5,0,0,6600
2018,8,30,92,0,6,1,0,6950
2018,8,31,81,0,0,1,0,2575
2018,9,1,78,0,1,0,0,7400
2018,9,2,84,0,2,0,0,13300
2018,9,3,90,0,3,0,1,24000
2018,9,4,94,0,4,0,0,3400
2018,9,5,91,0,5,0,0,1150
2018,9,6,94,0,6,1,0,2800
2018,9,7,78,0,0,1,0,2750
2018,9,8,73,0,1,0,0,4700
2018,9,9,66,1,2,0,0,650
